,Table 13,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
1513,,,Englewood,0,1,0,1,0,0,1,0,1,0,13474
1514,,,Fairborn,1,0,0,0,0,0,1,0,0,0,33604
1515,,,Findlay,1,0,0,0,0,0,0,0,1,0,41351
1516,,,Girard,2,0,0,0,0,0,0,2,0,0,9304
1517,,,Green Township,2,0,0,0,0,0,0,0,0,2,59132
1518,,,Grove City,1,0,0,0,0,0,0,0,0,1,41833
1519,,,Hamilton,4,0,0,1,0,0,1,3,1,0,62059
1520,,,Huber Heights,2,1,2,0,0,0,0,3,1,1,36964
1521,,,"Jackson Township, Stark County",1,1,0,0,0,0,0,1,0,1,40416
1522,,,Johnstown,1,0,0,0,0,0,0,0,1,0,5054
1523,,,Lancaster,1,0,1,0,0,0,0,1,1,0,40498
1524,,,Lebanon,0,0,0,1,0,0,0,0,0,1,20696
1525,,,Liberty Township,1,0,0,0,0,0,0,0,0,1,11456
1526,,,Lockland,1,0,0,0,0,0,0,0,0,1,3462
1527,,,"Madison Township, Franklin County",0,0,0,3,0,0,0,0,2,1,19241
1528,,,"Madison Township, Lake County",0,0,0,0,0,1,1,0,0,0,15626
1529,,,Mansfield,3,0,1,0,0,0,1,0,1,2,45941
1530,,,Marietta,1,0,0,0,0,0,0,0,1,0,13618
1531,,,Massillon,1,1,0,1,0,0,0,1,2,0,32361
1532,,,Maumee,0,0,1,0,0,0,0,0,1,0,13720
1533,,,Mayfield Heights,0,0,0,1,0,0,0,0,1,0,18648
1534,,,Medina,1,1,0,0,0,0,0,1,1,0,26128
1535,,,Mentor-on-the-Lake,2,0,0,0,0,0,0,1,0,1,7399
1536,,,"Miami Township, Clermont County",2,0,0,0,0,0,1,0,1,0,42493
1537,,,"Miami Township, Montgomery County",2,0,0,0,0,0,0,1,0,1,29065
1538,,,Middletown,4,0,0,1,0,0,,2,2,1,46084
1539,,,Monroe,0,0,0,2,0,0,2,0,0,0,16168
1540,,,Montgomery,1,0,0,0,0,0,0,0,0,1,10807
1541,,,Montville Township,1,0,0,0,0,0,0,1,0,0,11831
1542,,,Mount Healthy,0,0,1,0,0,0,1,0,0,0,6058
1543,,,Mount Orab,0,0,1,0,0,0,0,0,1,0,3485
1544,,,Napoleon,0,0,1,0,0,0,0,0,0,1,8236
1545,,,New Albany,1,0,0,0,0,0,0,0,0,1,10997
1546,,,Newton Falls,3,1,0,0,0,0,0,1,2,1,4516
1547,,,North Canton,1,0,1,0,0,0,0,0,2,0,17265
1548,,,North College Hill,1,0,0,0,0,0,0,0,1,0,9299
1549,,,Norton,1,0,0,0,0,0,0,1,0,0,11999
1550,,,Norwood,1,0,0,0,0,0,0,1,0,0,19976
1551,,,Oak Harbor,2,0,0,0,0,0,0,0,2,0,2716
1552,,,Ontario,0,0,0,1,0,0,0,0,0,1,6056
1553,,,Pickerington,1,0,0,0,0,0,0,1,0,0,20631
1554,,,Poland Township,1,0,0,0,0,0,0,0,1,0,11888
1555,,,Portsmouth,0,1,2,0,0,0,0,2,1,0,20473
1556,,,Reading,1,0,0,0,0,0,0,0,1,0,10991
1557,,,Reynoldsburg,1,0,0,0,0,0,0,0,1,0,28025
1558,,,Riverside,1,0,0,0,0,0,0,0,0,1,25083
1559,,,Ross Township,1,0,0,0,0,0,0,0,0,1,8879
1560,,,Shelby,1,0,0,0,0,0,0,1,0,0,8984
1561,,,Sidney,0,1,0,0,0,0,0,1,0,0,20537
1562,,,Solon,1,0,0,0,0,0,0,1,0,0,22948
1563,,,"Springfield Township, Summit County",1,0,0,0,0,0,0,0,0,1,14572
1564,,,Sylvania Township,1,0,0,0,0,0,0,0,1,0,29574
1565,,,Tipp City,0,1,0,0,0,0,0,1,0,0,9995
1566,,,Toledo,5,0,2,0,0,0,1,1,3,2,275023
1567,,,Trotwood,3,0,0,0,0,0,0,2,1,0,24380
1568,,,Upper Arlington,2,0,0,0,0,0,1,0,1,0,35572
1569,,,Urbana,2,1,0,1,0,0,1,3,0,0,11337
1570,,,Van Wert,2,1,0,0,0,0,0,1,2,0,10631
1571,,,Village of Leesburg,1,0,0,0,0,0,0,1,0,0,1301
1572,,,Wapakoneta,0,0,0,1,0,0,1,0,0,0,9771
1573,,,Washington Court House,1,0,0,0,0,0,0,0,0,1,14210
1574,,,Wauseon,0,1,0,0,0,0,0,0,1,0,7345
1575,,,Weathersfield,4,0,0,0,0,0,,,,4,7988
1576,,,Wilmington,3,0,0,0,0,0,0,1,1,1,12386
1577,,,Wooster,0,0,1,2,0,0,0,1,1,1,26688
1578,,,Youngstown,1,0,1,0,0,0,0,0,1,1,64271
1579,,,Zanesville,2,0,3,2,0,0,1,3,2,1,25371
1580,,Universities and Colleges,,5,4,1,0,1,0,,,,,
1581,,,Bowling Green State University,2,1,1,0,0,0,2,0,2,0,20395
1582,,,Notre Dame College,1,0,0,0,0,0,1,0,0,0,2296
1583,,,"Ohio State University, Columbus",2,3,0,0,1,0,0,1,1,4,64723
1584,,Metropolitan Counties,,12,3,3,1,0,0,,,,,
1585,,,Clark,1,0,0,0,0,0,0,1,0,0,
1586,,,Clermont,1,0,0,0,0,0,0,0,1,0,
1587,,,Cuyahoga,1,0,0,0,0,0,0,0,1,0,
1588,,,Fairfield,0,0,0,1,0,0,0,1,0,0,
1589,,,Greene,1,0,0,0,0,0,1,0,0,0,
1590,,,Hocking,0,0,1,0,0,0,1,0,0,0,
1591,,,Licking,0,1,0,0,0,0,1,,,,
1592,,,Lorain,1,0,0,0,0,0,0,1,0,0,
1593,,,Montgomery,1,0,2,0,0,0,1,2,0,0,
1594,,,Stark,3,0,0,0,0,0,1,0,0,2,
1595,,,Summit,2,0,0,0,0,0,0,0,1,1,
1596,,,Trumbull,1,0,0,0,0,0,0,1,0,0,
1597,,,Warren,0,2,0,0,0,0,1,0,1,0,
1598,,Nonmetropolitan Counties,,10,4,2,0,0,0,,,,,
1599,,,Hardin,0,1,0,0,0,0,1,0,0,0,
1600,,,Logan,1,0,0,0,0,0,0,0,0,1,
1601,,,Morgan,1,0,0,0,0,0,0,0,1,0,
1602,,,Pike,1,0,0,0,0,0,0,1,0,0,
1603,,,Preble,0,0,1,0,0,0,0,0,1,0,
1604,,,Ross,4,2,0,0,0,0,2,0,2,2,
1605,,,Van Wert,1,0,0,0,0,0,0,1,0,0,
1606,,,Vinton,2,0,0,0,0,0,0,1,0,1,
1607,,,Washington,0,0,1,0,0,0,0,0,0,1,
1608,,,Wayne,0,1,0,0,0,0,0,0,0,1,
1609,,State Police Agencies,,1,0,0,0,0,0,,,,,
1610,,,Ohio State Highway Patrol,1,0,0,0,0,0,0,0,0,1,
1611,,Other Agencies,,3,0,0,0,0,0,,,,,
1612,,,Cleveland Metropolitan Park District,1,0,0,0,0,0,0,0,0,1,
1613,,,Greater Cleveland Regional Transit Authority,1,0,0,0,0,0,0,0,1,0,
1614,,,Ohio Department of Natural Resources,1,0,0,0,0,0,0,0,1,0,
1615,Oklahoma,Total,,16,1,3,0,0,0,,,,,
1616,,Cities,,9,1,3,0,0,0,,,,,
1617,,,Cushing,0,1,0,0,0,0,0,0,0,1,7687
1618,,,Enid,2,0,0,0,0,0,0,0,2,0,50214
1619,,,Jay,1,0,0,0,0,0,0,1,0,0,2532
1620,,,Maud,0,0,1,0,0,0,1,0,0,0,706
1621,,,Muskogee,1,0,1,0,0,0,1,0,1,0,37659
1622,,,Norman,1,0,0,0,0,0,0,0,0,1,124577
1623,,,North Enid,0,0,1,0,0,0,0,0,1,0,928
1624,,,Oklahoma City,1,0,0,0,0,0,0,0,1,0,526630
1625,,,Owasso,1,0,0,0,0,0,0,0,0,1,34036
1626,,,Tulsa,1,0,0,0,0,0,0,0,1,0,397021
1627,,,Woodward,1,0,0,0,0,0,0,0,1,0,12323
1628,,Metropolitan Counties,,4,0,0,0,0,0,,,,,
1629,,,Logan,1,0,0,0,0,0,0,0,1,0,
1630,,,Okmulgee,1,0,0,0,0,0,1,0,0,0,
1631,,,Rogers,2,0,0,0,0,0,0,0,1,1,
1632,,Nonmetropolitan Counties,,3,0,0,0,0,0,,,,,
1633,,,Cherokee,1,0,0,0,0,0,0,0,0,1,
1634,,,Kingfisher,1,0,0,0,0,0,0,0,0,1,
1635,,,Okfuskee,1,0,0,0,0,0,0,1,0,0,
1636,Oregon,Total,,71,16,23,2,0,8,,,,,
1637,,Cities,,56,14,18,2,0,8,,,,,
1638,,,Albany,1,0,0,0,0,0,0,1,0,0,46472
1639,,,Ashland,0,0,1,0,0,0,0,0,0,1,21269
1640,,,Astoria,2,0,0,0,0,0,0,2,0,0,9918
1641,,,Baker City,2,0,0,0,0,0,1,0,1,0,9779
1642,,,Bend,1,0,0,0,0,0,0,1,0,0,97403
1643,,,Corvallis,1,0,0,0,0,0,1,0,0,0,58491
1644,,,Eugene,18,7,9,1,0,4,11,15,6,7,170771
1645,,,Grants Pass,1,0,0,0,0,0,0,0,0,1,37814
1646,,,Hermiston,1,0,0,0,0,0,1,0,0,0,17517
1647,,,Hillsboro,3,1,1,0,0,0,2,1,0,2,109121
1648,,,Klamath Falls,2,0,0,1,0,0,1,1,0,1,22242
1649,,,McMinnville,1,0,0,0,0,0,0,0,0,1,34669
1650,,,Medford,0,1,0,0,0,0,0,1,0,0,82800
1651,,,Milwaukie,2,0,0,0,0,1,0,0,3,0,20873
1652,,,Newberg-Dundee,1,0,0,0,0,0,1,0,0,0,27122
1653,,,North Bend,1,0,0,0,0,0,0,1,0,0,9705
1654,,,Oregon City3,3,1,0,0,0,0,0,0,3,0,36918
1655,,,Portland,8,0,4,0,0,3,2,3,8,2,654636
1656,,,Reedsport,1,0,0,0,0,0,0,0,0,1,4117
1657,,,Salem,3,0,2,0,0,0,2,2,1,0,144501
1658,,,Springfield,2,0,0,0,0,0,0,1,1,0,62786
1659,,,Tigard,1,1,1,0,0,0,1,0,1,1,53880
1660,,,West Linn,1,2,0,0,0,0,0,1,1,1,26934
1661,,,Woodburn,0,1,0,0,0,0,1,0,0,0,26031
1662,,Universities and Colleges,,1,1,0,0,0,0,,,,,
1663,,,Portland State University,1,1,0,0,0,0,0,0,1,1,36762
1664,,Metropolitan Counties,,13,1,4,0,0,0,,,,,
1665,,,Clackamas3,5,0,1,0,0,0,2,1,1,1,
1666,,,Jackson,1,0,0,0,0,0,0,0,0,1,
1667,,,Lane,0,0,1,0,0,0,0,0,0,1,
1668,,,Linn,2,0,0,0,0,0,0,1,1,0,
1669,,,Washington,5,0,2,0,0,0,0,3,2,2,
1670,,,Yamhill,0,1,0,0,0,0,1,0,0,0,
1671,,Nonmetropolitan Counties,,1,0,1,0,0,0,,,,,
1672,,,Morrow,1,0,0,0,0,0,0,1,0,0,
1673,,,Wasco,0,0,1,0,0,0,1,0,0,0,
1674,Pennsylvania,Total,,43,19,5,0,0,0,,,,,
1675,,Cities,,37,18,4,0,0,0,,,,,
1676,,,Bethlehem,1,0,0,0,0,0,1,0,0,0,55878
1677,,,Horsham Township,0,1,0,0,0,0,0,0,0,1,26615
1678,,,Northern York County Regional,1,0,0,0,0,0,0,1,0,0,69814
1679,,,Old Lycoming Township,0,0,1,0,0,0,0,0,1,0,4927
1680,,,Philadelphia,24,14,3,0,0,0,8,6,5,22,1586916
1681,,,Pittsburgh,7,2,0,0,0,0,0,2,3,4,302544
1682,,,State College,1,0,0,0,0,0,1,0,0,0,58781
1683,,,"Washington Township, Franklin County",2,1,0,0,0,0,0,2,0,1,14671
1684,,,Watsontown,1,0,0,0,0,0,1,0,0,0,2275
1685,,Universities and Colleges,,4,1,1,0,0,0,,,,,
1686,,,California University,0,0,1,0,0,0,0,0,1,0,9869
1687,,,Lehigh University,1,0,0,0,0,0,0,1,0,0,7586
1688,,,"Pennsylvania State University, University Park",2,1,0,0,0,0,0,1,1,0,50920
1689,,,"University of Pittsburgh, Pittsburgh",1,0,0,0,0,0,0,1,0,0,31947
1690,,State Police Agencies,,2,0,0,0,0,0,,,,,
1691,,,Snyder County,1,0,0,0,0,0,0,0,1,0,
1692,,,York County,1,0,0,0,0,0,1,0,0,0,
1693,Rhode Island,Total,,6,3,4,0,0,0,,,,,
1694,,Cities,,5,3,4,0,0,0,,,,,
1695,,,Coventry,1,0,0,0,0,0,1,0,0,0,34814
1696,,,Cumberland,1,0,0,0,0,0,0,1,0,0,35018
1697,,,Johnston,0,0,1,0,0,0,1,0,0,0,29317
1698,,,Newport,0,0,1,0,0,0,0,1,0,0,24863
1699,,,North Kingstown,0,1,0,0,0,0,0,0,0,1,26101
1700,,,Pawtucket,1,0,0,0,0,0,0,1,0,0,71892
1701,,,Providence,2,2,1,0,0,0,0,1,2,2,180169
1702,,,South Kingstown,0,0,1,0,0,0,0,1,0,0,30816
1703,,State Police Agencies,,1,0,0,0,0,0,,,,,
1704,,,"State Police, Hope Valley",1,0,0,0,0,0,0,1,0,0,
1705,South Carolina,Total,,67,28,8,2,0,6,,,,,
1706,,Cities,,40,7,6,2,0,0,,,,,
1707,,,Beaufort,1,0,0,0,0,0,0,1,0,0,13920
1708,,,Blacksburg,0,0,1,0,0,0,0,0,0,1,1899
1709,,,Bluffton,0,1,0,0,0,0,0,0,0,1,22578
1710,,,Calhoun Falls,5,0,0,1,0,0,0,1,2,3,1925
1711,,,Cayce,1,0,0,0,0,0,0,1,0,0,13481
1712,,,Chapin,1,0,0,0,0,0,0,0,1,0,1629
1713,,,Conway,0,1,1,0,0,0,0,1,1,0,24784
1714,,,Duncan,0,0,1,0,0,0,0,0,1,0,3480
1715,,,Easley,1,0,0,0,0,0,0,0,1,0,21144
1716,,,Elloree,4,0,0,0,0,0,0,1,0,3,652
1717,,,Estill,0,0,1,0,0,0,0,0,1,0,1807
1718,,,Forest Acres,1,0,0,0,0,0,0,1,0,0,10375
1719,,,Georgetown,1,1,0,0,0,0,0,0,1,1,8819
1720,,,Greenville,1,0,0,0,0,0,1,0,0,0,69608
1721,,,Greer,2,0,0,0,0,0,1,0,1,0,23691
1722,,,Hartsville,1,1,0,0,0,0,2,0,0,0,7608
1723,,,Holly Hill,1,0,0,0,0,0,0,1,0,0,1190
1724,,,Inman,1,0,0,0,0,0,0,0,0,1,2341
1725,,,Lane,0,0,0,1,0,0,1,0,,0,456
1726,,,Manning,1,0,0,0,0,0,0,0,1,0,3958
1727,,,Myrtle Beach,1,0,0,0,0,0,0,0,0,1,33687
1728,,,North Charleston,2,0,0,0,0,0,0,1,0,1,90159
1729,,,Pickens,1,0,0,0,0,0,0,0,0,1,3170
1730,,,Rock Hill,3,1,0,0,0,0,1,1,1,1,74049
1731,,,South Congaree,1,0,1,0,0,0,0,2,0,0,2466
1732,,,Springfield,2,0,0,0,0,0,0,0,0,2,488
1733,,,Summerville,1,2,0,0,0,0,0,0,1,2,45656
1734,,,Winnsboro,5,0,0,0,0,0,1,0,2,2,3197
1735,,,Yemassee,0,0,1,0,0,0,0,0,0,1,825
1736,,,York,2,0,0,0,0,0,0,1,1,0,8203
1737,,Universities and Colleges,,4,0,0,0,0,0,,,,,
1738,,,Benedict College,3,0,0,0,0,0,1,1,1,0,2552
1739,,,Medical University of South Carolina,1,0,0,0,0,0,0,0,0,1,3454
1740,,Metropolitan Counties,,16,6,1,0,0,1,,,,,
1741,,,Anderson,0,1,0,0,0,0,0,0,1,0,
1742,,,Beaufort,1,1,1,0,0,0,1,0,1,1,
1743,,,Calhoun,1,0,0,0,0,0,0,0,1,0,
1744,,,Charleston,4,0,0,0,0,0,1,0,1,2,
1745,,,Fairfield,0,0,0,0,0,1,0,0,0,1,
1746,,,Florence,3,0,0,0,0,0,2,0,0,1,
1747,,,Horry County Police Department,1,0,0,0,0,0,0,0,0,1,
1748,,,Kershaw,1,1,0,0,0,0,1,0,0,1,
1749,,,Laurens,2,0,0,0,0,0,0,1,1,0,
1750,,,Pickens,3,3,0,0,0,0,0,0,2,4,
1751,,Nonmetropolitan Counties,,6,15,1,0,0,5,,,,,
1752,,,Bamberg,0,7,0,0,0,0,1,3,3,0,
1753,,,Cherokee,0,1,0,0,0,0,1,0,0,0,
1754,,,Colleton,2,1,0,0,0,0,0,3,0,0,
1755,,,Dillon,1,0,0,0,0,0,0,0,1,0,
1756,,,Georgetown,0,0,1,0,0,1,0,1,0,1,
1757,,,Greenwood,1,2,0,0,0,4,2,2,1,2,
1758,,,Hampton,1,0,0,0,0,0,0,0,1,0,
1759,,,Marlboro,1,0,0,0,0,0,0,1,0,0,
1760,,,Oconee,0,4,0,0,0,0,0,2,0,2,
1761,,Other Agencies,,1,0,0,0,0,0,,,,,
1762,,,Lexington County Medical Center,1,0,0,0,0,0,0,0,0,1,
1763,South Dakota,Total,,17,0,3,0,0,0,,,,,
1764,,Cities,,13,0,2,0,0,0,,,,,
1765,,,Box Elder,1,0,0,0,0,0,1,0,0,0,6508
1766,,,Brookings,1,0,1,0,0,0,0,0,0,2,24206
1767,,,Flandreau,2,0,0,0,0,0,0,1,0,1,2332
1768,,,Huron,1,0,0,0,0,0,0,1,0,0,13193
1769,,,Rapid City,1,0,0,0,0,0,1,0,0,0,75290
1770,,,Sioux Falls,5,0,1,0,0,0,1,1,2,2,152374
1771,,,Vermillion,1,0,0,0,0,0,0,0,1,0,10804
1772,,,Watertown,1,0,0,0,0,0,0,0,0,1,22323
1773,,Metropolitan Counties,,2,0,0,0,0,0,,,,,
1774,,,Meade,1,0,0,0,0,0,0,0,1,0,
1775,,,Turner,1,0,0,0,0,0,0,0,1,0,
1776,,Nonmetropolitan Counties,,2,0,1,0,0,0,,,,,
1777,,,Brookings,1,0,0,0,0,0,0,1,0,0,
1778,,,Custer,0,0,1,0,0,0,0,1,0,0,
1779,,,Jones,1,0,0,0,0,0,0,0,0,1,
1780,Tennessee,Total,,100,26,29,13,2,4,0,,,,
1781,,Cities,,60,15,21,8,0,4,,,,,
1782,,,Alcoa,1,2,0,0,0,0,0,0,1,2,10506
1783,,,Algood,0,0,0,1,0,0,0,1,0,0,4517
1784,,,Bartlett3,3,1,0,0,0,0,1,0,2,0,59407
1785,,,Brighton,1,0,0,0,0,0,0,1,0,0,2910
1786,,,Chattanooga,4,3,1,1,0,1,0,1,5,4,180397
1787,,,Clarksville,4,0,0,0,0,0,0,3,0,1,156264
1788,,,Cleveland,3,0,1,0,0,0,1,1,0,2,44954
1789,,,Clifton,0,1,0,0,0,0,1,0,0,0,2676
1790,,,Clinton,1,0,0,0,0,0,0,0,1,0,10137
1791,,,Covington,0,0,0,1,0,0,0,0,1,0,8794
1792,,,Crossville,1,0,0,0,0,0,0,0,1,0,11535
1793,,,Dandridge,0,0,1,0,0,0,0,0,1,0,2981
1794,,,Dover,0,1,0,0,0,0,1,0,0,0,1461
1795,,,Dyersburg,0,0,2,0,0,0,0,0,0,2,16382
1796,,,Elizabethton,2,0,1,0,0,0,1,0,0,2,13657
1797,,,Franklin,0,2,2,0,0,0,1,2,0,1,80825
1798,,,Germantown,1,0,0,0,0,0,0,0,1,0,39179
1799,,,Greenbrier,0,0,0,0,0,1,0,1,0,0,6899
1800,,,Greeneville,2,0,0,1,0,0,0,0,3,0,14867
1801,,,Hendersonville,1,0,0,0,0,0,0,0,1,0,58437
1802,,,Jackson,1,0,0,0,0,0,1,0,0,0,66848
1803,,,Kingsport,2,0,0,0,0,0,0,0,0,2,50565
1804,,,Knoxville,4,2,3,1,0,0,5,3,1,1,188653
1805,,,Lebanon,5,0,0,0,0,0,1,1,3,0,33181
1806,,,Maryville,2,0,0,0,0,0,0,2,0,0,28961
1807,,,McMinnville,1,0,0,0,0,0,1,0,0,0,13668
1808,,,Memphis,3,0,3,0,0,0,0,2,2,2,652226
1809,,,Metropolitan Nashville Police Department,3,0,0,0,0,2,3,0,1,1,686492
1810,,,Millington,3,0,0,2,0,0,2,0,2,1,11016
1811,,,Morristown,1,0,1,0,0,0,0,1,1,0,29859
1812,,,Mount Juliet,1,1,0,0,0,0,0,0,1,1,36397
1813,,,Munford,1,0,0,0,0,0,0,1,0,0,6090
1814,,,Murfreesboro,2,0,3,0,0,0,0,1,1,3,140702
1815,,,Oak Ridge,2,0,1,0,0,0,0,1,0,2,26053
1816,,,Pigeon Forge,1,0,0,0,0,0,0,0,0,1,6291
1817,,,Ripley,0,1,0,0,0,0,0,1,0,0,7977
1818,,,Sevierville,0,0,1,0,0,0,0,1,0,0,16999
1819,,,Shelbyville,0,0,1,0,0,0,1,0,0,0,21708
1820,,,Springfield,0,1,0,0,0,0,0,1,0,0,16896
1821,,,Spring Hill,3,0,0,0,0,0,0,2,1,0,31100
1822,,,Trenton,1,0,0,0,0,0,1,0,0,0,4043
1823,,,Whitwell,0,0,0,1,0,0,1,0,0,0,1706
1824,,Universities and Colleges,,2,0,1,0,0,0,,,,,
1825,,,Tennessee State University,0,0,1,0,0,0,0,0,0,1,9820
1826,,,Vanderbilt University,2,0,0,0,0,0,1,0,1,0,13397
1827,,Metropolitan Counties,,23,7,4,4,1,0,,,,,
1828,,,Blount,1,0,2,0,0,0,0,0,3,0,
1829,,,Bradley,3,1,0,0,0,0,1,1,2,0,
1830,,,Carter,0,0,1,0,0,0,0,0,1,0,
1831,,,Gibson,6,1,0,0,0,0,2,1,2,2,
1832,,,Hamilton,0,2,0,0,0,0,1,1,0,0,
1833,,,Jefferson,0,1,0,0,0,0,0,0,0,1,
1834,,,Maury,1,0,0,0,0,0,0,1,0,0,
1835,,,Montgomery3,1,0,1,0,1,0,0,1,1,0,
1836,,,Robertson,0,1,0,0,0,0,0,0,1,0,
1837,,,Rutherford,1,0,0,0,0,0,0,1,0,0,
1838,,,Shelby,5,0,0,1,0,0,1,2,0,3,
1839,,,Sullivan,1,1,0,3,0,0,0,0,3,2,
1840,,,Washington,3,0,0,0,0,0,0,1,1,1,
1841,,,Williamson,1,0,0,0,0,0,0,1,0,0,
1842,,Nonmetropolitan Counties,,4,2,2,1,0,0,,,,,
1843,,,Benton,0,1,0,0,0,0,1,0,0,0,
1844,,,Hardeman,0,1,0,0,0,0,0,0,0,1,
1845,,,Hickman,0,0,0,1,0,0,0,0,0,1,
1846,,,McMinn,1,0,0,0,0,0,0,1,0,0,
1847,,,Meigs,1,0,1,0,0,0,2,0,0,0,
1848,,,Monroe,1,0,1,0,0,0,0,0,2,0,
1849,,,Sevier,1,0,0,0,0,0,1,0,0,0,
1850,,State Police Agencies,,10,2,1,0,1,0,,,,,
1851,,,Department of Safety3,10,2,1,0,1,0,6,4,1,1,
1852,,Other Agencies,,1,0,0,0,0,0,,,,,
1853,,,Tennessee Bureau of Investigation,1,0,0,0,0,0,0,1,0,0,
1854,Texas,Total,,314,59,50,16,3,15,,,,,
1855,,Cities,,241,50,42,14,3,14,,,,,
1856,,,Abilene,3,2,0,0,0,0,0,1,1,3,116805
1857,,,Addison,0,0,0,0,0,1,0,0,0,1,15839
1858,,,Arlington,8,2,1,0,0,0,0,2,2,7,400920
1859,,,Austin,13,0,4,1,0,1,7,5,4,3,919709
1860,,,Balch Springs,1,0,0,0,0,0,0,1,0,0,25565
1861,,,Bellmead,1,0,0,0,0,0,0,0,1,0,10587
1862,,,Blanco,1,0,0,0,0,0,,0,1,0,2062
1863,,,Borger,1,0,0,0,0,0,1,0,0,0,12675
1864,,,Breckenridge,1,0,0,0,0,0,0,1,0,0,5396
1865,,,Brenham,3,1,1,0,0,0,0,2,1,2,17116
1866,,,Bridgeport,0,0,1,0,0,0,1,0,0,0,6691
1867,,,Brownsville,1,0,0,0,0,0,0,0,1,0,184461
1868,,,Brownwood,1,0,0,0,0,0,0,0,1,0,18772
1869,,,Burleson,1,0,0,0,0,0,1,0,0,0,37451
1870,,,Canyon,1,1,0,0,0,0,0,0,1,1,15608
1871,,,Carrollton,1,0,0,0,0,0,0,0,0,1,81238
1872,,,Carthage,1,0,0,0,0,0,0,0,0,1,6555
1873,,,Cedar Park,2,0,0,3,0,0,0,0,0,5,70496
1874,,,Cisco,0,0,0,0,1,0,0,0,1,0,3789
1875,,,Conroe,0,1,0,0,0,0,0,0,0,1,87544
1876,,,Corpus Christi,1,0,0,0,0,0,0,1,0,0,328614
1877,,,Dallas,15,4,7,2,0,3,1,3,14,13,1278345
1878,,,Dayton,0,1,0,0,0,0,0,1,0,0,8070
1879,,,Decatur,9,0,0,0,0,0,4,2,2,1,6826
1880,,,Del Rio,0,0,1,0,0,0,0,1,0,0,36007
1881,,,Denton,3,0,1,0,0,0,2,1,1,0,139262
1882,,,DeSoto,0,0,1,0,0,0,0,1,0,0,54201
1883,,,Dumas,8,1,0,0,0,0,4,3,1,1,14790
1884,,,El Campo,2,0,0,0,0,0,0,0,0,2,11764
1885,,,Elgin,1,0,0,0,0,0,0,1,0,0,8874
1886,,,El Paso,0,1,1,0,0,0,1,1,0,0,688442
1887,,,Ennis,6,1,0,0,0,1,2,0,3,3,19367
1888,,,Ferris,1,0,0,0,0,0,0,1,0,0,2649
1889,,,Fort Worth3,18,2,5,1,0,0,5,13,6,0,884233
1890,,,Freeport,13,0,0,1,0,0,5,2,7,0,12185
1891,,,Frisco,0,0,1,0,0,0,0,0,0,1,115650
1892,,,Garland,1,0,0,0,0,0,0,0,0,1,239220
1893,,,Georgetown,1,0,0,0,0,0,0,1,0,0,74709
1894,,,Gladewater,1,0,0,0,0,0,0,0,0,1,3847
1895,,,Graham,2,0,0,0,0,0,1,0,1,0,8656
1896,,,Grand Prairie,3,0,0,1,0,0,1,2,0,1,135214
1897,,,Hamilton,1,0,0,0,0,0,,1,0,0,2994
1898,,,Harlingen,2,1,0,0,0,0,0,0,1,2,65525
1899,,,Hedwig Village,1,0,0,0,0,0,0,0,1,0,2685
1900,,,Henderson,3,1,0,0,0,0,0,2,0,2,13241
1901,,,Highland Village,0,0,1,0,0,0,0,0,0,1,16805
1902,,,Hillsboro,3,0,0,0,0,0,0,0,3,0,8422
1903,,,Horseshoe Bay,0,1,0,0,0,0,1,0,0,0,3097
1904,,,Houston,13,4,6,0,0,2,10,3,9,3,2296862
1905,,,Iowa Park,1,0,0,0,0,0,0,0,1,0,6352
1906,,,Jacksonville,2,0,0,0,0,0,1,0,1,0,14960
1907,,,Katy,2,0,0,0,0,0,0,1,0,1,14964
1908,,,Keller,0,0,1,0,0,0,0,1,0,0,48439
1909,,,Kyle,1,0,1,0,0,0,,1,1,0,46155
1910,,,Lampasas,1,0,0,0,0,0,1,0,0,0,7992
1911,,,League City,2,0,0,0,0,0,0,0,2,0,106264
1912,,,Leander,0,0,0,1,0,0,0,0,0,1,51602
1913,,,Levelland,1,0,0,0,0,0,0,0,1,0,13646
1914,,,Livingston,0,1,0,0,0,0,0,1,0,0,5128
1915,,,Longview,2,0,0,0,0,1,1,1,1,0,79705
1916,,,Lubbock,4,1,2,0,0,0,0,0,5,2,257372
1917,,,Lyford,1,0,0,0,0,0,1,0,0,0,2546
1918,,,Manor,1,0,0,0,0,0,1,0,0,0,10102
1919,,,Mesquite,1,0,0,0,0,0,0,0,0,1,144425
1920,,,Mineral Wells,0,2,0,0,0,0,1,0,0,1,14572
1921,,,Mont Belvieu,4,0,0,0,0,0,3,0,0,1,6301
1922,,,Nacogdoches,2,0,0,0,0,0,0,0,2,0,33703
1923,,,New Braunfels,2,1,0,1,0,0,1,1,2,0,68300
1924,,,North Richland Hills,2,0,0,0,0,1,1,0,0,2,71498
1925,,,Oak Ridge North,4,0,0,0,0,0,1,1,2,0,3143
1926,,,Odessa,6,2,1,0,0,0,0,3,5,1,117453
1927,,,Orange,7,1,0,0,0,0,1,3,3,1,19137
1928,,,Palestine,2,0,0,0,0,0,0,0,2,0,18238
1929,,,Pampa,0,0,1,0,0,1,1,1,0,0,17412
