,state,city,race,religion,sexual orientation,disability,gender,gender identity,population,percent per pop
1932,Texas,San Antonio,3.0,2.0,1.0,0.0,0.0,0.0,1539300.0,0.0003897875657766517
1933,Texas,Sanger,1.0,0.0,0.0,0.0,0.0,0.0,8457.0,0.011824524062906468
1934,Texas,San Juan,1.0,0.0,0.0,0.0,0.0,0.0,37398.0,0.0026739397828760897
1935,Texas,San Saba,0.0,1.0,0.0,0.0,0.0,0.0,3059.0,0.032690421706440015
1936,Texas,Seven Points,1.0,0.0,0.0,0.0,0.0,0.0,1424.0,0.0702247191011236
1937,Texas,Silsbee,2.0,1.0,0.0,0.0,0.0,0.0,6734.0,0.04455004455004455
1938,Texas,Stafford,0.0,1.0,0.0,0.0,1.0,0.0,18079.0,0.011062558769843463
1939,Texas,Sweetwater,1.0,0.0,0.0,0.0,0.0,0.0,10530.0,0.00949667616334283
1940,Texas,Teague,1.0,0.0,0.0,0.0,0.0,0.0,3498.0,0.02858776443682104
1941,Texas,Temple,3.0,0.0,0.0,0.0,0.0,0.0,75706.0,0.003962697804665416
1942,Texas,Tyler,1.0,0.0,0.0,0.0,0.0,0.0,106159.0,0.0009419832515377876
1943,Texas,Victoria,1.0,0.0,0.0,1.0,0.0,0.0,67766.0,0.002951332526635776
1944,Texas,Vidor,1.0,1.0,0.0,0.0,0.0,0.0,10875.0,0.01839080459770115
1945,Texas,Waco,1.0,2.0,1.0,0.0,0.0,0.0,138091.0,0.0028966406210397494
1946,Texas,Watauga,1.0,0.0,0.0,0.0,0.0,0.0,24757.0,0.00403926162297532
1947,Texas,Wichita Falls,2.0,0.0,0.0,0.0,0.0,0.0,104738.0,0.0019095266283488325
1949,Texas,Angelo State University,1.0,0.0,1.0,0.0,0.0,0.0,11025.0,0.018140589569160998
1950,Texas,Stephen F. Austin State University,1.0,0.0,0.0,0.0,0.0,0.0,14493.0,0.006899882701994066
1951,Texas,"University of Houston, Central Campus",2.0,0.0,0.0,0.0,0.0,0.0,50293.0,0.003976696558169129
1953,Texas,Arlington,0.0,0.0,1.0,0.0,0.0,0.0,59019.0,0.0016943696097866787
1954,Texas,Houston,1.0,0.0,0.0,1.0,0.0,0.0,6634.0,0.030147723846849564
1986,Utah,Bountiful,0.0,0.0,1.0,0.0,0.0,0.0,44317.0,0.0022564704289550286
1987,Utah,Clearfield,1.0,0.0,0.0,0.0,0.0,0.0,31558.0,0.0031687686165156217
1988,Utah,Draper,1.0,0.0,0.0,0.0,0.0,0.0,46257.0,0.0021618349655187323
1989,Utah,Farmington,0.0,1.0,0.0,0.0,0.0,0.0,25006.0,0.003999040230344717
1990,Utah,Hurricane,0.0,1.0,0.0,0.0,0.0,0.0,17676.0,0.005657388549445576
1991,Utah,Layton,3.0,0.0,0.0,1.0,0.0,0.0,78052.0,0.005124788602470148
1992,Utah,Price,4.0,1.0,0.0,0.0,0.0,0.0,8201.0,0.06096817461285209
1993,Utah,Salt Lake City,2.0,0.0,2.0,0.0,0.0,0.0,202633.0,0.001974012130304541
1994,Utah,Saratoga Springs,1.0,0.0,0.0,0.0,0.0,0.0,31786.0,0.003146039136726861
1995,Utah,South Salt Lake,1.0,0.0,0.0,0.0,0.0,0.0,25160.0,0.00397456279809221
1996,Utah,St. George,1.0,0.0,0.0,0.0,0.0,0.0,86202.0,0.0011600658917426511
1997,Utah,Vernal,1.0,1.0,0.0,0.0,0.0,0.0,10484.0,0.019076688286913394
1998,Utah,Washington,1.0,0.0,0.0,0.0,0.0,0.0,27705.0,0.003609456776755098
1999,Utah,West Bountiful,1.0,0.0,1.0,0.0,0.0,0.0,5705.0,0.035056967572304996
2000,Utah,Woods Cross,1.0,0.0,0.0,0.0,0.0,0.0,11600.0,0.008620689655172414
2009,Vermont,Barre,1.0,0.0,0.0,0.0,0.0,0.0,8605.0,0.011621150493898896
2010,Vermont,Barre Town,1.0,0.0,0.0,0.0,0.0,0.0,7693.0,0.012998830105290526
2011,Vermont,Bellows Falls,0.0,0.0,1.0,0.0,0.0,0.0,2993.0,0.03341129301703976
2012,Vermont,Brandon,1.0,0.0,0.0,0.0,0.0,0.0,3766.0,0.02655337227827934
2013,Vermont,Brattleboro,1.0,2.0,0.0,0.0,0.0,0.0,11410.0,0.026292725679228746
2014,Vermont,Burlington,7.0,1.0,0.0,0.0,0.0,0.0,42212.0,0.01895195678953852
2015,Vermont,Essex,1.0,0.0,0.0,0.0,0.0,0.0,21803.0,0.004586524790166491
2016,Vermont,Hartford,1.0,0.0,0.0,0.0,0.0,0.0,9567.0,0.010452597470471413
2017,Vermont,Lyndonville,1.0,0.0,0.0,0.0,0.0,0.0,1157.0,0.08643042350907519
2018,Vermont,Milton,0.0,0.0,0.0,1.0,0.0,0.0,11024.0,0.009071117561683599
2019,Vermont,Montpelier,1.0,0.0,0.0,0.0,0.0,0.0,7434.0,0.013451708366962604
2020,Vermont,Morristown,1.0,1.0,0.0,0.0,0.0,0.0,5450.0,0.03669724770642202
2021,Vermont,South Burlington,1.0,2.0,0.0,0.0,0.0,0.0,19318.0,0.015529557925251061
2022,Vermont,Springfield,1.0,0.0,0.0,0.0,0.0,0.0,8864.0,0.01128158844765343
2023,Vermont,St. Albans,1.0,0.0,0.0,0.0,0.0,0.0,6777.0,0.014755791648221928
2024,Vermont,St. Johnsbury,1.0,0.0,0.0,0.0,0.0,0.0,7158.0,0.013970382788488405
2025,Vermont,Stowe,1.0,0.0,0.0,0.0,0.0,0.0,4495.0,0.02224694104560623
2026,Vermont,Swanton,0.0,1.0,0.0,0.0,0.0,0.0,6560.0,0.01524390243902439
2027,Vermont,Williston,1.0,1.0,0.0,0.0,0.0,0.0,9778.0,0.020454080589077522
2028,Vermont,Winhall,3.0,0.0,0.0,0.0,0.0,0.0,730.0,0.410958904109589
2030,Vermont,University of Vermont,1.0,2.0,1.0,0.0,0.0,0.0,15069.0,0.02654456168292521
2043,Virginia,Alexandria,2.0,0.0,0.0,0.0,0.0,0.0,162588.0,0.0012301030826383252
2044,Virginia,Bristol,0.0,1.0,0.0,0.0,0.0,0.0,16613.0,0.0060193824113645945
2045,Virginia,Charlottesville,4.0,1.0,0.0,0.0,0.0,0.0,48585.0,0.010291242152927859
2046,Virginia,Chesapeake,2.0,0.0,0.0,0.0,0.0,0.0,242310.0,0.0008253889645495439
2047,Virginia,Fairfax City,1.0,0.0,0.0,0.0,0.0,0.0,24259.0,0.0041221814584278
2048,Virginia,Falls Church,1.0,0.0,0.0,0.0,0.0,0.0,14884.0,0.006718624025799516
2049,Virginia,Front Royal,0.0,0.0,1.0,0.0,0.0,0.0,15356.0,0.006512112529304507
2050,Virginia,Hampton,1.0,0.0,1.0,1.0,0.0,0.0,133965.0,0.0022393908856790956
2051,Virginia,Middleburg,1.0,0.0,0.0,0.0,0.0,0.0,879.0,0.11376564277588168
2052,Virginia,Newport News,4.0,0.0,1.0,0.0,0.0,0.0,178734.0,0.0027974531986079874
2053,Virginia,Orange,1.0,0.0,0.0,0.0,0.0,0.0,5016.0,0.019936204146730464
2054,Virginia,Petersburg,0.0,0.0,0.0,1.0,0.0,0.0,31568.0,0.0031677648251393817
2055,Virginia,Suffolk,1.0,0.0,0.0,0.0,0.0,0.0,90817.0,0.0011011154299305195
2056,Virginia,Vienna,1.0,0.0,0.0,0.0,0.0,0.0,16660.0,0.006002400960384154
2057,Virginia,Virginia Beach,1.0,1.0,0.0,0.0,0.0,0.0,451001.0,0.0004434579967671912
2058,Virginia,Williamsburg,0.0,1.0,0.0,0.0,0.0,0.0,15191.0,0.006582845105654664
2060,Virginia,George Mason University,2.0,0.0,0.0,0.0,0.0,0.0,46266.0,0.004322828859205464
2061,Virginia,Northern Virginia Community College,2.0,1.0,0.0,0.0,0.0,0.0,74283.0,0.004038609103024919
2062,Virginia,Old Dominion University,0.0,0.0,2.0,0.0,0.0,0.0,28758.0,0.006954586549829613
2063,Virginia,University of Mary Washington,0.0,0.0,0.0,1.0,0.0,0.0,5276.0,0.018953752843062926
2064,Virginia,University of Virginia,1.0,1.0,0.0,1.0,0.0,0.0,27960.0,0.01072961373390558
2065,Virginia,Virginia Commonwealth University,1.0,0.0,0.0,0.0,0.0,0.0,34271.0,0.002917918940211841
2103,Washington,Airway Heights,1.0,0.0,0.0,0.0,0.0,0.0,9085.0,0.01100715465052284
2104,Washington,Auburn,4.0,0.0,0.0,0.0,0.0,0.0,72392.0,0.005525472427892584
2105,Washington,Bellevue,3.0,2.0,3.0,0.0,0.0,0.0,146913.0,0.0054453996583011715
2106,Washington,Bellingham,1.0,4.0,0.0,1.0,0.0,0.0,90208.0,0.006651294785384888
2107,Washington,Bothell,0.0,0.0,0.0,0.0,0.0,1.0,28325.0,0.00353045013239188
2108,Washington,Castle Rock,0.0,0.0,1.0,0.0,0.0,0.0,2251.0,0.0444247001332741
2109,Washington,Centralia,2.0,0.0,1.0,0.0,0.0,0.0,17299.0,0.017342042892652756
2110,Washington,Cheney,1.0,0.0,0.0,0.0,0.0,0.0,12715.0,0.007864726700747149
2111,Washington,Clarkston,1.0,0.0,0.0,0.0,0.0,0.0,7417.0,0.013482540110556829
2112,Washington,Dupont,1.0,0.0,0.0,0.0,0.0,0.0,9678.0,0.010332713370531103
2113,Washington,Edgewood,1.0,0.0,0.0,0.0,0.0,0.0,11510.0,0.008688097306689836
2114,Washington,Edmonds,2.0,1.0,0.0,0.0,0.0,0.0,42565.0,0.007048044167743451
2115,Washington,Everett,7.0,0.0,0.0,0.0,0.0,0.0,111091.0,0.006301140506431664
2116,Washington,Fircrest,1.0,0.0,0.0,0.0,0.0,0.0,6839.0,0.014622020763269484
2117,Washington,Issaquah,1.0,0.0,2.0,0.0,0.0,0.0,38606.0,0.0077708128270217065
2118,Washington,Kennewick,1.0,0.0,0.0,0.0,0.0,0.0,82687.0,0.001209379950899174
2119,Washington,Kent,11.0,3.0,3.0,0.0,0.0,1.0,129870.0,0.01386001386001386
2120,Washington,Kirkland,0.0,0.0,0.0,0.0,0.0,1.0,89805.0,0.0011135237458938811
2121,Washington,Lacey,1.0,0.0,0.0,0.0,0.0,0.0,50844.0,0.001966800409094485
2122,Washington,Lake Forest Park,1.0,0.0,0.0,0.0,0.0,0.0,13504.0,0.00740521327014218
2123,Washington,Lake Stevens,1.0,0.0,0.0,0.0,0.0,0.0,33491.0,0.0029858768027231195
2124,Washington,Lakewood,6.0,0.0,0.0,0.0,0.0,0.0,60694.0,0.009885655913269845
2125,Washington,Longview,3.0,0.0,0.0,0.0,0.0,0.0,37720.0,0.007953340402969248
2126,Washington,Lynden,1.0,0.0,0.0,0.0,0.0,0.0,14612.0,0.006843690117711469
2127,Washington,Lynnwood,2.0,0.0,0.0,0.0,0.0,0.0,38620.0,0.005178663904712584
2128,Washington,Marysville,4.0,1.0,0.0,0.0,0.0,0.0,70204.0,0.007122101304768959
2129,Washington,Mill Creek,1.0,0.0,0.0,0.0,0.0,0.0,21234.0,0.004709428275407365
2130,Washington,Monroe,3.0,0.0,0.0,0.0,0.0,0.0,19003.0,0.015786981002999526
2131,Washington,Morton,0.0,0.0,2.0,0.0,0.0,0.0,1164.0,0.1718213058419244
2132,Washington,Mountlake Terrace,1.0,0.0,0.0,0.0,0.0,0.0,21549.0,0.004640586570142467
2133,Washington,Mount Vernon,1.0,0.0,0.0,0.0,0.0,0.0,35550.0,0.0028129395218002813
2134,Washington,Newcastle,1.0,0.0,0.0,0.0,0.0,0.0,11878.0,0.008418925745074928
2135,Washington,Oak Harbor,2.0,0.0,0.0,0.0,0.0,0.0,23330.0,0.008572653236176597
2136,Washington,Ocean Shores,0.0,0.0,1.0,0.0,0.0,0.0,5977.0,0.016730801405387317
2137,Washington,Olympia,1.0,1.0,0.0,0.0,0.0,0.0,52312.0,0.00382321455880104
2138,Washington,Port Angeles,1.0,0.0,0.0,0.0,0.0,0.0,19992.0,0.005002000800320128
2139,Washington,Port Townsend,1.0,0.0,0.0,1.0,0.0,0.0,9615.0,0.02080083203328133
2140,Washington,Pullman,0.0,0.0,0.0,0.0,1.0,0.0,33896.0,0.0029502006136417273
2141,Washington,Puyallup,1.0,0.0,0.0,0.0,0.0,0.0,41572.0,0.0024054652169729625
2142,Washington,Redmond,0.0,1.0,0.0,0.0,0.0,0.0,65827.0,0.0015191334862594376
2143,Washington,Renton,3.0,0.0,0.0,0.0,0.0,0.0,102749.0,0.0029197364451235535
2144,Washington,Sammamish,1.0,0.0,0.0,0.0,0.0,0.0,65604.0,0.0015242972989451863
2145,Washington,SeaTac,0.0,1.0,0.0,0.0,0.0,0.0,29463.0,0.0033940874995757393
2146,Washington,Seattle,159.0,33.0,81.0,4.0,3.0,11.0,742759.0,0.039178252973037016
2147,Washington,Sedro Woolley,1.0,0.0,0.0,0.0,0.0,0.0,11953.0,0.008366100560528738
2148,Washington,Spokane,22.0,3.0,3.0,0.0,0.0,3.0,218222.0,0.014205717113764883
2149,Washington,Spokane Valley,2.0,0.0,1.0,0.0,0.0,0.0,99020.0,0.0030296909715209048
2150,Washington,Tacoma,4.0,0.0,1.0,0.0,0.0,0.0,215687.0,0.002318174020687385
2151,Washington,Tukwila,3.0,3.0,1.0,0.0,0.0,0.0,20288.0,0.03450315457413249
2152,Washington,Tumwater,0.0,0.0,0.0,0.0,0.0,1.0,23405.0,0.004272591326639607
2153,Washington,Vancouver,1.0,1.0,0.0,0.0,0.0,0.0,177580.0,0.0011262529564140106
2154,Washington,Walla Walla,1.0,1.0,0.0,0.0,0.0,0.0,32906.0,0.0060779189205616
2155,Washington,Woodland,1.0,0.0,0.0,0.0,0.0,0.0,6137.0,0.016294606485253382
2156,Washington,Yakima,2.0,0.0,2.0,0.0,0.0,0.0,93959.0,0.004257176002298874
2158,Washington,University of Washington,1.0,0.0,0.0,0.0,0.0,0.0,55073.0,0.0018157717938009552
2159,Washington,Western Washington University,0.0,3.0,0.0,0.0,0.0,0.0,17475.0,0.017167381974248927
2182,West Virginia,Buckhannon,4.0,0.0,0.0,0.0,0.0,0.0,5516.0,0.0725163161711385
2183,West Virginia,Charleston,2.0,4.0,1.0,0.0,0.0,0.0,47470.0,0.014746155466610492
2184,West Virginia,Fairmont,3.0,0.0,0.0,0.0,0.0,0.0,18430.0,0.016277807921866522
2185,West Virginia,Huntington,1.0,0.0,0.0,0.0,0.0,0.0,43203.0,0.002314654074948499
2186,West Virginia,Kenova,0.0,0.0,1.0,0.0,0.0,0.0,2979.0,0.033568311513930846
2187,West Virginia,Moundsville,1.0,0.0,0.0,0.0,0.0,0.0,8417.0,0.011880717595342758
2188,West Virginia,Parkersburg,1.0,0.0,0.0,0.0,0.0,0.0,29933.0,0.0033407944409180506
2189,West Virginia,Ranson,2.0,0.0,0.0,0.0,0.0,0.0,5292.0,0.03779289493575208
2190,West Virginia,Ravenswood,1.0,0.0,0.0,0.0,0.0,0.0,3720.0,0.026881720430107527
2191,West Virginia,Vienna,1.0,0.0,0.0,0.0,0.0,0.0,10306.0,0.009703085581214826
2209,Wisconsin,Appleton,0.0,1.0,0.0,0.0,0.0,0.0,62164.0,0.0016086480921433627
2210,Wisconsin,Ashwaubenon,1.0,0.0,0.0,0.0,0.0,0.0,17316.0,0.0057750057750057746
2211,Wisconsin,Beaver Dam,1.0,0.0,0.0,0.0,0.0,0.0,16394.0,0.00609979260705136
2212,Wisconsin,Fox Valley Metro,0.0,1.0,0.0,0.0,0.0,0.0,22006.0,0.004544215214032536
2213,Wisconsin,Hudson,0.0,1.0,9.0,0.0,0.0,0.0,13848.0,0.07221259387637204
2214,Wisconsin,Janesville,2.0,1.0,0.0,0.0,0.0,0.0,64471.0,0.004653254951838811
2215,Wisconsin,Lake Delton,0.0,0.0,1.0,0.0,0.0,0.0,3005.0,0.033277870216306155
2216,Wisconsin,Marshall Village,1.0,0.0,0.0,0.0,0.0,0.0,3988.0,0.025075225677031094
2217,Wisconsin,Mayville,1.0,0.0,0.0,0.0,0.0,0.0,4862.0,0.020567667626491155
2218,Wisconsin,McFarland,0.0,0.0,0.0,0.0,0.0,1.0,8544.0,0.011704119850187267
2219,Wisconsin,Merrill,1.0,0.0,0.0,0.0,0.0,0.0,9091.0,0.010999890001099988
2220,Wisconsin,Milwaukee,2.0,0.0,1.0,0.0,0.0,0.0,595619.0,0.0005036776865748071
2221,Wisconsin,New London,0.0,1.0,0.0,0.0,0.0,0.0,5465.0,0.018298261665141813
2222,Wisconsin,Phillips,0.0,0.0,0.0,1.0,0.0,0.0,1345.0,0.07434944237918216
2223,Wisconsin,Seymour,1.0,0.0,0.0,0.0,0.0,0.0,3460.0,0.028901734104046246
2224,Wisconsin,Sheboygan,0.0,0.0,0.0,1.0,0.0,0.0,48195.0,0.0020749040356883497
2225,Wisconsin,Stevens Point,2.0,0.0,0.0,0.0,0.0,0.0,26233.0,0.007623985056989288
2226,Wisconsin,Waterloo,0.0,1.0,0.0,0.0,0.0,0.0,3337.0,0.029967036260113877
2228,Wisconsin,"University of Wisconsin, Platteville",1.0,0.0,0.0,0.0,0.0,0.0,9916.0,0.01008471157724889
